MARKERS	FST	RANKING	QUARTILE
1_00003892_00311360	0.477778	221	10
1_00004159_00332662	0.477778	222	10
1_00004792_00383334	0.477778	223	10
1_00005218_00417388	0.477778	224	10
1_00009252_00740095	0.477778	225	10
1_00012067_00965342	0.477778	226	10
1_00012309_00984674	0.477778	227	10
1_00013254_01060285	0.477778	228	10
1_00013536_01082816	0.477778	229	10
1_00014368_01149440	0.477778	230	10
1_00014528_01162216	0.477778	231	10
1_00016854_01348250	0.477778	232	10
1_00016854_01348284	0.477778	233	10
1_00017074_01365921	0.477778	234	10
1_00017567_01405347	0.477778	235	10
1_00019124_01529866	0.477778	236	10
1_00019835_01586749	0.477778	237	10
1_00021189_01695064	0.477778	238	10
1_00015097_01207739	0.477651	239	10
1_00000854_00068260	0.475302	240	10
1_00006870_00549576	0.475302	241	10
1_00012721_01017631	0.472693	242	10
1_00020722_01657715	0.472693	243	10
1_00020722_01657732	0.472693	244	10
1_00002699_00215852	0.472527	245	10
1_00019740_01579192	0.472353	246	10
1_00005317_00425332	0.470419	247	10
1_00016308_01304639	0.466995	248	10
1_00024204_01936255	0.466995	249	10
1_00000457_00036498	0.466667	250	10
1_00001922_00153758	0.466667	251	10
1_00003077_00246153	0.466667	252	10
1_00007939_00635116	0.466667	253	10
1_00008627_00690091	0.466667	254	10
1_00010998_00879771	0.466667	255	10
1_00016732_01338515	0.466667	256	10
1_00016786_01342881	0.466667	257	10
1_00017184_01374658	0.466667	258	10
1_00019426_01554028	0.466667	259	10
1_00021496_01719618	0.466667	260	10
1_00022829_01826303	0.466667	261	10
1_00007484_00598673	0.463835	262	10
1_00000453_00036221	0.462366	263	10
1_00001704_00136317	0.462366	264	10
1_00015748_01259796	0.462366	265	10
1_00017649_01411851	0.462366	266	10
1_00018242_01459295	0.462366	267	10
1_00018651_01492052	0.461455	268	10
1_00007931_00634432	0.459559	269	10
1_00001770_00141581	0.455556	270	10
1_00001770_00141584	0.455556	271	10
1_00010262_00820907	0.455556	272	10
1_00010901_00872076	0.453405	273	10
1_00006416_00513215	0.453125	274	10
1_00011799_00943868	0.451443	275	10
1_00006522_00521689	0.450925	276	10
1_00009443_00755410	0.449541	277	10
1_00016044_01283473	0.449541	278	10
1_00002234_00178711	0.444444	279	10
1_00002857_00228523	0.444444	280	10
1_00004645_00371592	0.444444	281	10
1_00008134_00650706	0.444444	282	10
1_00008405_00672378	0.444444	283	10
1_00009798_00783776	0.444444	284	10
1_00010948_00875813	0.444444	285	10
1_00010948_00875816	0.444444	286	10
1_00013237_01058960	0.444444	287	10
1_00017230_01378343	0.444444	288	10
1_00019552_01564130	0.444444	289	10
1_00019811_01584826	0.444444	290	10
1_00019811_01584828	0.444444	291	10
1_00022715_01817147	0.444444	292	10
1_00019589_01567097	0.442857	293	10
1_00015973_01277818	0.440471	294	10
1_00001802_00144158	0.439348	295	10
1_00002250_00179960	0.439348	296	10
1_00006666_00533247	0.439348	297	10
1_00008681_00694428	0.439348	298	10
1_00011753_00940168	0.439348	299	10
1_00015275_01221962	0.439348	300	10
1_00015275_01221968	0.439348	301	10
1_00015275_01221980	0.439348	302	10
1_00015275_01221988	0.439348	303	10
1_00015324_01225883	0.439348	304	10
1_00016670_01333571	0.439348	305	10
1_00020601_01648017	0.439348	306	10
1_00019856_01588445	0.438839	307	10
1_00014704_01176295	0.438185	308	10
1_00016253_01300220	0.437069	309	10
1_00016018_01281409	0.435897	310	10
1_00016238_01299029	0.435897	311	10
1_00011489_00919106	0.435764	312	10
1_00017088_01367009	0.435764	313	10
1_00018155_01452379	0.435764	314	10
1_00008168_00653387	0.433931	315	10
1_00001585_00126733	0.432099	316	10
1_00005443_00435388	0.432099	317	10
1_00006044_00483520	0.432099	318	10
1_00010955_00876347	0.432099	319	10
1_00011058_00884623	0.432099	320	10
1_00011743_00939374	0.432099	321	10
1_00016856_01348478	0.432099	322	10
1_00017585_01406778	0.432099	323	10
1_00018013_01440993	0.432099	324	10
1_00018938_01515029	0.432099	325	10
1_00019248_01539819	0.432099	326	10
1_00021589_01727078	0.432099	327	10
1_00001550_00123980	0.429154	328	10
1_00005445_00435568	0.429154	329	10
1_00007451_00596057	0.429154	330	10
1_00009891_00791265	0.429154	331	10
1_00009891_00791266	0.429154	332	10
1_00010603_00848226	0.429154	333	10
1_00016023_01281821	0.429154	334	10
1_00016616_01329258	0.429154	335	10
1_00018275_01461991	0.429154	336	10
1_00018733_01498590	0.429154	337	10
1_00019704_01576276	0.429154	338	10
1_00019826_01586050	0.429154	339	10
1_00020308_01624602	0.429154	340	10
1_00014565_01165194	0.428975	341	10
1_00003354_00268301	0.42735	342	10
1_00005137_00410937	0.427083	343	10
1_00016363_01308982	0.426887	344	10
1_00016363_01308984	0.426887	345	10
1_00016363_01308994	0.426887	346	10
1_00011326_00906043	0.422694	347	10
1_00011326_00906052	0.422694	348	10
1_00017384_01390653	0.422694	349	10
1_00018598_01487827	0.422027	350	10
1_00000107_00008541	0.419753	351	10
1_00001746_00139610	0.419753	352	10
1_00003338_00267038	0.419753	353	10
1_00003426_00274049	0.419753	354	10
1_00004107_00328541	0.419753	355	10
1_00004223_00337818	0.419753	356	10
1_00004800_00383954	0.419753	357	10
1_00005477_00438134	0.419753	358	10
1_00006233_00498570	0.419753	359	10
1_00006233_00498594	0.419753	360	10
1_00006233_00498616	0.419753	361	10
1_00006614_00529116	0.419753	362	10
1_00006914_00553077	0.419753	363	10
1_00007033_00562601	0.419753	364	10
1_00007959_00636689	0.419753	365	10
1_00010594_00847479	0.419753	366	10
1_00011020_00881559	0.419753	367	10
1_00011020_00881578	0.419753	368	10
1_00011584_00926667	0.419753	369	10
1_00011977_00958111	0.419753	370	10
1_00013017_01041292	0.419753	371	10
1_00013375_01070000	0.419753	372	10
1_00013985_01118743	0.419753	373	10
1_00014100_01127961	0.419753	374	10
1_00015199_01215885	0.419753	375	10
1_00016218_01297402	0.419753	376	10
1_00018484_01478671	0.419753	377	10
1_00018484_01478681	0.419753	378	10
1_00020159_01612657	0.419753	379	10
1_00010308_00824613	0.419546	380	10
1_00002712_00216943	0.41896	381	10
1_00009668_00773375	0.41896	382	10
1_00012370_00989580	0.41896	383	10
1_00012946_01035644	0.41896	384	10
1_00014402_01152148	0.41896	385	10
1_00008303_00664193	0.417918	386	10
1_00016492_01319305	0.417918	387	10
1_00020462_01636922	0.415626	388	10
1_00010020_00801596	0.415332	389	10
1_00011402_00912122	0.409354	390	10
1_00013257_01060544	0.409354	391	10
1_00015859_01268666	0.408767	392	10
1_00000484_00038654	0.408317	393	10
1_00011697_00935744	0.408317	394	10
1_00018968_01517373	0.408317	395	10
1_00011357_00908524	0.408035	396	10
1_00002013_00160992	0.407407	397	10
1_00004742_00379329	0.407407	398	10
1_00007932_00634499	0.407407	399	10
1_00008843_00707389	0.407407	400	10
1_00009930_00794399	0.407407	401	10
1_00011584_00926669	0.407407	402	10
1_00013769_01101521	0.407407	403	10
1_00014307_01144494	0.407407	404	10
1_00014401_01152044	0.407407	405	10
1_00016140_01291140	0.407407	406	10
1_00017043_01363406	0.407407	407	10
1_00018118_01449440	0.407407	408	10
1_00021870_01749537	0.407407	409	10
1_00022614_01809049	0.407186	410	10
1_00005298_00423768	0.40613	411	10
1_00008554_00684317	0.40613	412	10
1_00010502_00840133	0.40613	413	10
1_00019776_01582030	0.40613	414	10
1_00020543_01643419	0.40613	415	10
1_00019790_01583193	0.405899	416	10
1_00023439_01875062	0.405899	417	10
1_00004284_00342680	0.404523	418	10
1_00008600_00687930	0.404523	419	10
1_00015106_01208462	0.404523	420	10
1_00015934_01274665	0.404523	421	10
1_00007889_00631121	0.40068	422	10
1_00007485_00598799	0.4	423	10
1_00021078_01686196	0.399527	424	10
1_00003893_00311438	0.396552	425	10
1_00012781_01022454	0.396552	426	10
1_00012781_01022481	0.396552	427	10
1_00014172_01133741	0.396552	428	10
1_00014430_01154361	0.396552	429	10
1_00014430_01154399	0.396552	430	10
1_00015338_01226972	0.396552	431	10
1_00015391_01231239	0.396552	432	10
1_00018391_01471227	0.396552	433	10
1_00018732_01498508	0.396552	434	10
1_00021162_01692952	0.396552	435	10
1_00018065_01445150	0.395442	436	10
1_00018292_01463346	0.393177	437	10
1_00000027_00002161	0.388889	438	10
1_00000842_00067306	0.388889	439	10
1_00003990_00319139	0.388889	440	10
1_00007381_00590432	0.388889	441	10
1_00010064_00805054	0.388889	442	10
1_00010972_00877734	0.388889	443	10
1_00012108_00968615	0.388889	444	10
1_00013774_01101890	0.388889	445	10
1_00015257_01220508	0.388889	446	10
1_00015257_01220531	0.388889	447	10
1_00015893_01271436	0.388889	448	10
1_00018048_01443787	0.388889	449	10
1_00018656_01492473	0.388889	450	10
1_00021789_01743118	0.388889	451	10
1_00021789_01743119	0.388889	452	10
1_00021789_01743120	0.388889	453	10
1_00002201_00176015	0.388519	454	10
1_00012337_00986908	0.387946	455	10
1_00008167_00653324	0.386973	456	10
1_00009662_00772953	0.386973	457	10
1_00010415_00833154	0.386973	458	10
1_00012721_01017639	0.386973	459	10
1_00013876_01110029	0.3848	460	10
1_00002164_00173097	0.384757	461	10
1_00018275_01461979	0.384757	462	10
1_00018402_01472119	0.384757	463	10
1_00018402_01472135	0.384757	464	10
1_00018402_01472147	0.384757	465	10
1_00016776_01342058	0.382766	466	10
1_00006667_00533329	0.38172	467	10
1_00008294_00663494	0.38172	468	10
1_00014960_01196756	0.38172	469	10
1_00018050_01443968	0.38172	470	10
1_00018763_01501037	0.38172	471	10
1_00005846_00467668	0.377778	472	10
1_00006608_00528595	0.377778	473	10
1_00007133_00570630	0.377778	474	10
1_00008281_00662480	0.377778	475	10
1_00011026_00882069	0.377778	476	10
1_00015237_01218953	0.377778	477	10
1_00015237_01218954	0.377778	478	10
1_00018344_01467460	0.377778	479	10
1_00021207_01696533	0.377778	480	10
1_00022308_01784641	0.377778	481	10
1_00000564_00045117	0.375574	482	10
1_00002740_00219198	0.375574	483	10
1_00010482_00838502	0.375574	484	10
1_00014001_01120076	0.375574	485	10
1_00018810_01504738	0.375574	486	10
1_00018810_01504769	0.375574	487	10
1_00018864_01509070	0.375574	488	10
1_00018876_01510081	0.375574	489	10
1_00019488_01558990	0.375574	490	10
1_00020523_01641804	0.375574	491	10
1_00000331_00026478	0.375	492	10
1_00000798_00063812	0.375	493	10
1_00002202_00176136	0.375	494	10
1_00002241_00179220	0.375	495	10
1_00003263_00261000	0.375	496	10
1_00005744_00459510	0.375	497	10
1_00009408_00752612	0.375	498	10
1_00009615_00769136	0.375	499	10
1_00009750_00779969	0.375	500	10
1_00010160_00812751	0.375	501	10
1_00010998_00879823	0.375	502	10
1_00011149_00891887	0.375	503	10
1_00011487_00918895	0.375	504	10
1_00012839_01027105	0.375	505	10
1_00012971_01037657	0.375	506	10
1_00013108_01048613	0.375	507	10
1_00013158_01052583	0.375	508	10
1_00013280_01062387	0.375	509	10
1_00014111_01128839	0.375	510	10
1_00014240_01139151	0.375	511	10
1_00014240_01139154	0.375	512	10
1_00014240_01139163	0.375	513	10
1_00016213_01296987	0.375	514	10
1_00016302_01304090	0.375	515	10
1_00016302_01304160	0.375	516	10
1_00017148_01371813	0.375	517	10
1_00018868_01509397	0.375	518	10
1_00019117_01529295	0.375	519	10
1_00019179_01534265	0.375	520	10
1_00019179_01534272	0.375	521	10
1_00019698_01575774	0.375	522	10
1_00019748_01579809	0.375	523	10
1_00019812_01584961	0.375	524	10
1_00020139_01611082	0.375	525	10
1_00020323_01625783	0.375	526	10
1_00020323_01625785	0.375	527	10
1_00020548_01643836	0.375	528	10
1_00021338_01706974	0.375	529	10
1_00022532_01802530	0.375	530	10
1_00021479_01718258	0.373516	531	10
1_00001913_00153036	0.37276	532	10
1_00002170_00173595	0.37276	533	10
1_00004730_00378382	0.37276	534	10
1_00011366_00909251	0.37276	535	10
1_00016436_01314869	0.37276	536	10
1_00016436_01314870	0.37276	537	10
1_00019254_01540254	0.37276	538	10
1_00019734_01578679	0.37276	539	10
1_00005192_00415340	0.372515	540	10
1_00008483_00678611	0.372515	541	10
1_00010086_00806863	0.372515	542	10
1_00011151_00892066	0.372515	543	10
1_00021020_01681551	0.372515	544	10
1_00004319_00345476	0.372368	545	10
1_00007798_00623834	0.37009	546	10
1_00012789_01023075	0.368889	547	10
1_00015760_01260757	0.368889	548	10
1_00018628_01490181	0.368889	549	10
1_00019857_01588497	0.368889	550	10
1_00001278_00102219	0.366667	551	10
1_00013619_01089474	0.366667	552	10
1_00015888_01271033	0.366667	553	10
1_00016389_01311090	0.366667	554	10
1_00022625_01809933	0.366667	555	10
1_00000078_00006237	0.363799	556	10
1_00008267_00661361	0.363799	557	10
1_00002701_00216020	0.361111	558	10
1_00002701_00216065	0.361111	559	10
1_00003399_00271919	0.361111	560	10
1_00004217_00337299	0.361111	561	10
1_00004976_00398081	0.361111	562	10
1_00005462_00436895	0.361111	563	10
1_00007625_00609940	0.361111	564	10
1_00007625_00609955	0.361111	565	10
1_00010088_00806981	0.361111	566	10
1_00010263_00821006	0.361111	567	10
1_00011440_00915145	0.361111	568	10
1_00012852_01028159	0.361111	569	10
1_00012882_01030560	0.361111	570	10
1_00013121_01049678	0.361111	571	10
1_00013773_01101792	0.361111	572	10
1_00015353_01228237	0.361111	573	10
1_00015950_01275969	0.361111	574	10
1_00016820_01345542	0.361111	575	10
1_00017489_01399109	0.361111	576	10
1_00017813_01425029	0.361111	577	10
1_00019673_01573805	0.361111	578	10
1_00021016_01681279	0.361111	579	10
1_00021402_01712131	0.361111	580	10
1_00022621_01809660	0.361111	581	10
1_00022688_01815020	0.361111	582	10
1_00022688_01815029	0.361111	583	10
1_00022972_01837743	0.361111	584	10
1_00023072_01845691	0.361111	585	10
1_00023072_01845759	0.361111	586	10
1_00023072_01845760	0.361111	587	10
1_00017089_01367112	0.361085	588	10
1_00010737_00858923	0.36	589	10
1_00011651_00932016	0.36	590	10
1_00017489_01399097	0.36	591	10
1_00020198_01615781	0.36	592	10
1_00010110_00808795	0.357143	593	10
1_00010110_00808799	0.357143	594	10
1_00010779_00862321	0.357143	595	10
1_00011047_00883737	0.357143	596	10
1_00009280_00742393	0.356033	597	10
1_00013937_01114926	0.356033	598	10
1_00017485_01398774	0.356033	599	10
1_00003058_00244595	0.355556	600	10
1_00003284_00262708	0.355556	601	10
1_00010819_00865508	0.355556	602	10
1_00017381_01390476	0.354839	603	10
1_00015973_01277798	0.352273	604	10
1_00002606_00208461	0.351852	605	10
1_00004135_00330756	0.351852	606	10
1_00016177_01294131	0.351852	607	10
1_00022668_01813378	0.351852	608	10
1_00022668_01813385	0.351852	609	10
1_00012165_00973149	0.349515	610	10
1_00008514_00681105	0.347222	611	10
1_00012121_00969635	0.347222	612	10
1_00012121_00969638	0.347222	613	10
1_00012121_00969656	0.347222	614	10
1_00012121_00969657	0.347222	615	10
1_00014448_01155806	0.347222	616	10
1_00015126_01210066	0.347222	617	10
1_00015631_01250481	0.347222	618	10
1_00016431_01314453	0.347222	619	10
1_00018269_01461473	0.347222	620	10
1_00021264_01701072	0.347222	621	10
1_00022589_01807102	0.347222	622	10
1_00011715_00937144	0.345662	623	10
1_00015889_01271077	0.345662	624	10
1_00006568_00525377	0.345152	625	10
1_00006568_00525411	0.345152	626	10
1_00012723_01017782	0.3448	627	10
1_00012723_01017804	0.3448	628	10
1_00012723_01017805	0.3448	629	10
1_00010296_00823666	0.342085	630	10
1_00005167_00413296	0.341564	631	10
1_00005749_00459850	0.341564	632	10
1_00006626_00530049	0.341564	633	10
1_00006884_00550702	0.341564	634	10
1_00006884_00550703	0.341564	635	10
1_00008311_00664875	0.341564	636	10
1_00008717_00697334	0.341564	637	10
1_00008717_00697351	0.341564	638	10
1_00010292_00823326	0.341564	639	10
1_00018792_01503353	0.341564	640	10
1_00020109_01608650	0.341564	641	10
1_00020982_01678499	0.341564	642	10
1_00015925_01273984	0.34138	643	10
1_00015925_01273990	0.34138	644	10
1_00000103_00008211	0.341064	645	10
1_00015010_01200796	0.340659	646	10
1_00011503_00920207	0.340567	647	10
1_00011503_00920213	0.340567	648	10
1_00011503_00920221	0.340567	649	10
1_00011503_00920228	0.340567	650	10
1_00002441_00195279	0.339549	651	10
1_00001579_00126248	0.333333	652	10
1_00002482_00198542	0.333333	653	10
1_00003398_00271823	0.333333	654	10
1_00004421_00353672	0.333333	655	10
1_00005485_00438800	0.333333	656	10
1_00007366_00589237	0.333333	657	10
1_00007675_00613945	0.333333	658	10
1_00007847_00627705	0.333333	659	10
1_00008683_00694623	0.333333	660	10
1_00008808_00704589	0.333333	661	10
1_00009833_00786596	0.333333	662	10
1_00010372_00829718	0.333333	663	10
1_00011622_00929719	0.333333	664	10
1_00012185_00974750	0.333333	665	10
1_00012888_01030982	0.333333	666	10
1_00012970_01037537	0.333333	667	10
1_00013812_01104961	0.333333	668	10
1_00015700_01255929	0.333333	669	10
1_00015700_01255933	0.333333	670	10
1_00015700_01255940	0.333333	671	10
1_00016668_01333391	0.333333	672	10
1_00017009_01360713	0.333333	673	10
1_00021192_01695303	0.333333	674	10
1_00022793_01823388	0.333333	675	10
1_00004203_00336194	0.331276	676	10
1_00004670_00373571	0.331276	677	10
1_00010148_00811803	0.331276	678	10
1_00014769_01181508	0.331276	679	10
1_00021403_01712216	0.331276	680	10
1_00008974_00717893	0.331154	681	10
1_00004585_00366773	0.328449	682	10
1_00005064_00405053	0.328449	683	10
1_00007999_00639852	0.328449	684	10
1_00011086_00886833	0.328449	685	10
1_00017456_01396423	0.328449	686	10
1_00017823_01425787	0.328449	687	10
1_00019802_01584142	0.328449	688	10
1_00021183_01694607	0.328449	689	10
1_00010823_00865841	0.327731	690	10
1_00017090_01367157	0.327731	691	10
1_00001559_00124651	0.327485	692	10
1_00001900_00151931	0.327485	693	10
1_00002996_00239615	0.327485	694	10
1_00005576_00446022	0.327485	695	10
1_00005576_00446042	0.327485	696	10
1_00012621_01009617	0.327485	697	10
1_00012621_01009628	0.327485	698	10
1_00019063_01524991	0.327485	699	10
1_00020837_01666901	0.327485	700	10
1_00010117_00809292	0.327049	701	10
1_00010117_00809293	0.327049	702	10
1_00010117_00809346	0.327049	703	10
1_00007114_00569072	0.326167	704	10
1_00014026_01122061	0.326167	705	10
1_00018948_01515838	0.326167	706	10
1_00003436_00274835	0.322034	707	10
1_00015869_01269519	0.322034	708	10
1_00015869_01269520	0.322034	709	10
1_00022223_01777831	0.322034	710	10
1_00007262_00580899	0.321291	711	10
1_00020747_01659705	0.321291	712	10
1_00011945_00955581	0.32099	713	10
1_00011945_00955583	0.32099	714	10
1_00003435_00274749	0.320988	715	10
1_00007889_00631099	0.320988	716	10
1_00008549_00683903	0.31937	717	10
1_00011502_00920149	0.317739	718	10
1_00012647_01011700	0.317739	719	10
1_00012781_01022480	0.317739	720	10
1_00013187_01054938	0.317739	721	10
1_00015562_01244901	0.317739	722	10
1_00016580_01326336	0.317739	723	10
1_00019893_01591404	0.317739	724	10
1_00021623_01729813	0.317739	725	10
1_00000295_00023559	0.31746	726	10
1_00000295_00023564	0.31746	727	10
1_00000539_00043060	0.31746	728	10
1_00000885_00070739	0.31746	729	10
1_00001778_00142215	0.31746	730	10
1_00001802_00144091	0.31746	731	10
1_00003348_00267776	0.31746	732	10
1_00003446_00275626	0.31746	733	10
1_00003787_00302959	0.31746	734	10
1_00004166_00333270	0.31746	735	10
1_00004237_00338898	0.31746	736	10
