MARKERS	FST	RANKING	QUARTILE
1_00007959_00636689	0.466667	244	10
1_00009662_00772953	0.466667	245	10
1_00011326_00906043	0.466667	246	10
1_00011326_00906052	0.466667	247	10
1_00011584_00926667	0.466667	248	10
1_00012121_00969635	0.466667	249	10
1_00012121_00969638	0.466667	250	10
1_00012121_00969656	0.466667	251	10
1_00012121_00969657	0.466667	252	10
1_00015199_01215885	0.466667	253	10
1_00015215_01217149	0.466667	254	10
1_00015449_01235878	0.466667	255	10
1_00017043_01363406	0.466667	256	10
1_00017876_01430066	0.466667	257	10
1_00021067_01685342	0.466667	258	10
1_00021121_01689617	0.466667	259	10
1_00009375_00749978	0.466577	260	10
1_00000811_00064875	0.462563	261	10
1_00000696_00055623	0.462366	262	10
1_00007021_00561649	0.462366	263	10
1_00011602_00928142	0.462366	264	10
1_00012836_01026864	0.462366	265	10
1_00015378_01230210	0.462366	266	10
1_00017592_01407298	0.461455	267	10
1_00005769_00461472	0.458333	268	10
1_00000044_00003494	0.455556	269	10
1_00002234_00178711	0.455556	270	10
1_00013438_01074995	0.455556	271	10
1_00022972_01837743	0.455556	272	10
1_00022942_01835316	0.455065	273	10
1_00008549_00683903	0.453902	274	10
1_00001858_00148613	0.453405	275	10
1_00003753_00300234	0.453405	276	10
1_00007349_00587913	0.453405	277	10
1_00020109_01608650	0.453405	278	10
1_00000678_00054239	0.453125	279	10
1_00018072_01445754	0.453125	280	10
1_00018151_01452042	0.453125	281	10
1_00007485_00598799	0.451443	282	10
1_00013198_01055840	0.451097	283	10
1_00001147_00091739	0.450925	284	10
1_00010365_00829186	0.449541	285	10
1_00018888_01510975	0.449541	286	10
1_00012723_01017782	0.448529	287	10
1_00012723_01017804	0.448529	288	10
1_00012723_01017805	0.448529	289	10
1_00005317_00425332	0.444444	290	10
1_00005749_00459850	0.444444	291	10
1_00012908_01032591	0.444444	292	10
1_00013187_01054938	0.444444	293	10
1_00013237_01058960	0.444444	294	10
1_00013239_01059075	0.444444	295	10
1_00016238_01299029	0.444444	296	10
1_00016976_01358059	0.444444	297	10
1_00017230_01378343	0.444444	298	10
1_00017489_01399097	0.444444	299	10
1_00018763_01501037	0.444444	300	10
1_00018773_01501796	0.444444	301	10
1_00019222_01537712	0.444444	302	10
1_00019488_01558990	0.444444	303	10
1_00000316_00025232	0.439348	304	10
1_00006974_00557897	0.439348	305	10
1_00007451_00596057	0.439348	306	10
1_00008627_00690108	0.439348	307	10
1_00021398_01711799	0.439348	308	10
1_00019090_01527197	0.438185	309	10
1_00008750_00699933	0.435897	310	10
1_00008750_00699959	0.435897	311	10
1_00010020_00801596	0.435897	312	10
1_00011651_00932016	0.435897	313	10
1_00015748_01259796	0.435897	314	10
1_00016105_01288335	0.435897	315	10
1_00016105_01288338	0.435897	316	10
1_00016105_01288366	0.435897	317	10
1_00020338_01626992	0.435897	318	10
1_00001567_00125291	0.435764	319	10
1_00001567_00125331	0.435764	320	10
1_00001620_00129584	0.435764	321	10
1_00001620_00129587	0.435764	322	10
1_00004874_00389849	0.435764	323	10
1_00004874_00389853	0.435764	324	10
1_00006691_00535212	0.435764	325	10
1_00010148_00811803	0.435764	326	10
1_00010482_00838502	0.435764	327	10
1_00018351_01468063	0.435764	328	10
1_00018351_01468064	0.435764	329	10
1_00002202_00176136	0.432099	330	10
1_00005443_00435388	0.432099	331	10
1_00007399_00591877	0.432099	332	10
1_00008649_00691862	0.432099	333	10
1_00013254_01060285	0.432099	334	10
1_00013798_01103841	0.432099	335	10
1_00016512_01320934	0.432099	336	10
1_00017009_01360713	0.432099	337	10
1_00022793_01823388	0.432099	338	10
1_00005271_00421626	0.43118	339	10
1_00007182_00574534	0.429154	340	10
1_00007182_00574541	0.429154	341	10
1_00008876_00710080	0.429154	342	10
1_00012165_00973149	0.429154	343	10
1_00013823_01105798	0.429154	344	10
1_00017485_01398780	0.429154	345	10
1_00019364_01549074	0.429154	346	10
1_00019821_01585681	0.429154	347	10
1_00015069_01205509	0.428975	348	10
1_00004730_00378378	0.42735	349	10
1_00011570_00925535	0.42735	350	10
1_00011945_00955581	0.425068	351	10
1_00011945_00955583	0.425068	352	10
1_00022614_01809049	0.422694	353	10
1_00024204_01936255	0.422694	354	10
1_00011402_00912119	0.422027	355	10
1_00002620_00209551	0.419753	356	10
1_00002620_00209564	0.419753	357	10
1_00002823_00225808	0.419753	358	10
1_00003326_00266023	0.419753	359	10
1_00004028_00322223	0.419753	360	10
1_00004116_00329266	0.419753	361	10
1_00005853_00468180	0.419753	362	10
1_00005853_00468183	0.419753	363	10
1_00006044_00483520	0.419753	364	10
1_00006097_00487692	0.419753	365	10
1_00006424_00513879	0.419753	366	10
1_00006456_00516413	0.419753	367	10
1_00007033_00562601	0.419753	368	10
1_00007133_00570630	0.419753	369	10
1_00007789_00623116	0.419753	370	10
1_00008303_00664193	0.419753	371	10
1_00010955_00876347	0.419753	372	10
1_00011671_00933620	0.419753	373	10
1_00013499_01079875	0.419753	374	10
1_00014401_01152044	0.419753	375	10
1_00014789_01183101	0.419753	376	10
1_00016218_01297402	0.419753	377	10
1_00017670_01413564	0.419753	378	10
1_00021859_01748670	0.419753	379	10
1_00022607_01808494	0.419753	380	10
1_00022940_01835185	0.419753	381	10
1_00010901_00872076	0.41896	382	10
1_00018275_01461991	0.41896	383	10
1_00017381_01390476	0.418803	384	10
1_00007311_00584873	0.417777	385	10
1_00007311_00584875	0.417777	386	10
1_00014752_01180108	0.411354	387	10
1_00018155_01452379	0.410256	388	10
1_00019246_01539612	0.408683	389	10
1_00007702_00616119	0.408317	390	10
1_00012165_00973178	0.407407	391	10
1_00012814_01025050	0.407407	392	10
1_00019257_01540533	0.407407	393	10
1_00001913_00153036	0.40613	394	10
1_00002996_00239615	0.40613	395	10
1_00004185_00334778	0.40613	396	10
1_00004185_00334795	0.40613	397	10
1_00005846_00467668	0.40613	398	10
1_00006041_00483262	0.40613	399	10
1_00007511_00600842	0.40613	400	10
1_00008311_00664875	0.40613	401	10
1_00009125_00729949	0.40613	402	10
1_00009125_00729950	0.40613	403	10
1_00009921_00793633	0.40613	404	10
1_00013053_01044226	0.40613	405	10
1_00018486_01478843	0.40613	406	10
1_00019893_01591404	0.40613	407	10
1_00022739_01819068	0.40613	408	10
1_00005289_00423119	0.404523	409	10
1_00006522_00521689	0.404523	410	10
1_00022150_01771999	0.400691	411	10
1_00006666_00533217	0.399947	412	10
1_00002614_00209058	0.399527	413	10
1_00004026_00322051	0.399527	414	10
1_00004026_00322074	0.399527	415	10
1_00012172_00973707	0.397182	416	10
1_00002663_00213041	0.396552	417	10
1_00006626_00530049	0.396552	418	10
1_00007889_00631099	0.396552	419	10
1_00007889_00631121	0.396552	420	10
1_00012141_00971210	0.396552	421	10
1_00021686_01734860	0.396552	422	10
1_00021805_01744351	0.395345	423	10
1_00005022_00401704	0.395062	424	10
1_00021593_01727416	0.395062	425	10
1_00018202_01456129	0.393177	426	10
1_00018269_01461497	0.393177	427	10
1_00001612_00128902	0.388889	428	10
1_00008797_00703720	0.388889	429	10
1_00010703_00856177	0.388889	430	10
1_00010972_00877734	0.388889	431	10
1_00011753_00940168	0.388889	432	10
1_00011799_00943868	0.388889	433	10
1_00015893_01271436	0.388889	434	10
1_00016023_01281821	0.388889	435	10
1_00016345_01307594	0.388889	436	10
1_00018938_01515029	0.388889	437	10
1_00018991_01519227	0.388889	438	10
1_00019007_01520529	0.388889	439	10
1_00019552_01564130	0.388889	440	10
1_00019581_01566416	0.388889	441	10
1_00020601_01648017	0.388889	442	10
1_00021273_01701816	0.388889	443	10
1_00021692_01735291	0.388889	444	10
1_00010110_00808795	0.388519	445	10
1_00010110_00808799	0.388519	446	10
1_00020486_01638837	0.388519	447	10
1_00017916_01433261	0.386973	448	10
1_00022285_01782782	0.386973	449	10
1_00022285_01782787	0.386973	450	10
1_00022285_01782788	0.386973	451	10
1_00015973_01277818	0.386666	452	10
1_00002606_00208461	0.384757	453	10
1_00006416_00513215	0.384757	454	10
1_00008895_00711549	0.384757	455	10
1_00010945_00875532	0.384757	456	10
1_00014577_01166137	0.384757	457	10
1_00015389_01231089	0.384757	458	10
1_00017583_01406628	0.384757	459	10
1_00018242_01459295	0.384757	460	10
1_00018809_01504715	0.384757	461	10
1_00019213_01537024	0.384757	462	10
1_00021162_01692952	0.384757	463	10
1_00017089_01367112	0.384211	464	10
1_00018341_01467256	0.383863	465	10
1_00010318_00825422	0.38172	466	10
1_00016044_01283497	0.38172	467	10
1_00021769_01741518	0.38172	468	10
1_00003631_00290473	0.381099	469	10
1_00000107_00008551	0.377778	470	10
1_00002449_00195860	0.377778	471	10
1_00002449_00195877	0.377778	472	10
1_00002542_00203290	0.377778	473	10
1_00005445_00435568	0.377778	474	10
1_00007053_00564211	0.377778	475	10
1_00008627_00690091	0.377778	476	10
1_00011193_00895382	0.377778	477	10
1_00011242_00899358	0.377778	478	10
1_00014348_01147785	0.377778	479	10
1_00016776_01342058	0.377778	480	10
1_00021183_01694607	0.377778	481	10
1_00021996_01759611	0.377778	482	10
1_00008436_00674864	0.375574	483	10
1_00009628_00770226	0.375574	484	10
1_00016939_01355103	0.375574	485	10
1_00000457_00036498	0.375	486	10
1_00001262_00100911	0.375	487	10
1_00001922_00153758	0.375	488	10
1_00002964_00237099	0.375	489	10
1_00004159_00332662	0.375	490	10
1_00005218_00417388	0.375	491	10
1_00006604_00528249	0.375	492	10
1_00006912_00552942	0.375	493	10
1_00006936_00554863	0.375	494	10
1_00007625_00609940	0.375	495	10
1_00007625_00609955	0.375	496	10
1_00010160_00812751	0.375	497	10
1_00011393_00911409	0.375	498	10
1_00012189_00975054	0.375	499	10
1_00012406_00992479	0.375	500	10
1_00012971_01037657	0.375	501	10
1_00014076_01126055	0.375	502	10
1_00014240_01139151	0.375	503	10
1_00014240_01139154	0.375	504	10
1_00014240_01139163	0.375	505	10
1_00015821_01265681	0.375	506	10
1_00016253_01300220	0.375	507	10
1_00016302_01304090	0.375	508	10
1_00016302_01304160	0.375	509	10
1_00016821_01345668	0.375	510	10
1_00017187_01374929	0.375	511	10
1_00017585_01406778	0.375	512	10
1_00019117_01529295	0.375	513	10
1_00019248_01539819	0.375	514	10
1_00019563_01565035	0.375	515	10
1_00019615_01569175	0.375	516	10
1_00020539_01643115	0.375	517	10
1_00020571_01645620	0.375	518	10
1_00021192_01695303	0.375	519	10
1_00021589_01727078	0.375	520	10
1_00022532_01802530	0.375	521	10
1_00012298_00983827	0.373762	522	10
1_00002812_00224928	0.37276	523	10
1_00002912_00232956	0.37276	524	10
1_00002953_00236212	0.37276	525	10
1_00008267_00661361	0.37276	526	10
1_00010117_00809292	0.37276	527	10
1_00010117_00809293	0.37276	528	10
1_00010117_00809346	0.37276	529	10
1_00012789_01023075	0.37276	530	10
1_00014960_01196756	0.37276	531	10
1_00016573_01325826	0.37276	532	10
1_00016573_01325834	0.37276	533	10
1_00019828_01586223	0.37276	534	10
1_00020817_01665316	0.37276	535	10
1_00020817_01665331	0.37276	536	10
1_00022610_01808753	0.37276	537	10
1_00005438_00435001	0.372515	538	10
1_00006233_00498570	0.37009	539	10
1_00006233_00498594	0.37009	540	10
1_00006233_00498616	0.37009	541	10
1_00000352_00028093	0.368889	542	10
1_00000352_00028096	0.368889	543	10
1_00008134_00650706	0.368889	544	10
1_00019857_01588497	0.368889	545	10
1_00016066_01285276	0.367884	546	10
1_00001318_00105412	0.366667	547	10
1_00004922_00393736	0.366667	548	10
1_00014100_01127961	0.366667	549	10
1_00014340_01147141	0.366667	550	10
1_00014402_01152148	0.366667	551	10
1_00015053_01204205	0.366667	552	10
1_00015172_01213707	0.366667	553	10
1_00015172_01213727	0.366667	554	10
1_00015931_01274422	0.366667	555	10
1_00021961_01756818	0.366391	556	10
1_00008581_00686432	0.363799	557	10
1_00008581_00686439	0.363799	558	10
1_00008581_00686441	0.363799	559	10
1_00008581_00686477	0.363799	560	10
1_00016732_01338515	0.363799	561	10
1_00018563_01485012	0.363799	562	10
1_00018563_01485024	0.363799	563	10
1_00020523_01641804	0.363636	564	10
1_00016274_01301851	0.36214	565	10
1_00016274_01301868	0.36214	566	10
1_00020381_01630458	0.36214	567	10
1_00000854_00068260	0.361111	568	10
1_00003031_00242445	0.361111	569	10
1_00003110_00248782	0.361111	570	10
1_00003512_00280912	0.361111	571	10
1_00004217_00337299	0.361111	572	10
1_00004525_00361985	0.361111	573	10
1_00005350_00427969	0.361111	574	10
1_00005350_00427970	0.361111	575	10
1_00005646_00451642	0.361111	576	10
1_00006234_00498687	0.361111	577	10
1_00006914_00553077	0.361111	578	10
1_00006967_00557309	0.361111	579	10
1_00007044_00563461	0.361111	580	10
1_00007418_00593436	0.361111	581	10
1_00007852_00628121	0.361111	582	10
1_00008438_00674969	0.361111	583	10
1_00009750_00779969	0.361111	584	10
1_00010262_00820907	0.361111	585	10
1_00010292_00823326	0.361111	586	10
1_00010940_00875144	0.361111	587	10
1_00011020_00881559	0.361111	588	10
1_00011020_00881578	0.361111	589	10
1_00011440_00915145	0.361111	590	10
1_00012852_01028159	0.361111	591	10
1_00013375_01070000	0.361111	592	10
1_00013679_01094270	0.361111	593	10
1_00014368_01149440	0.361111	594	10
1_00015950_01275969	0.361111	595	10
1_00016604_01328254	0.361111	596	10
1_00016669_01333475	0.361111	597	10
1_00016854_01348250	0.361111	598	10
1_00016854_01348284	0.361111	599	10
1_00017489_01399109	0.361111	600	10
1_00018793_01503421	0.361111	601	10
1_00018879_01510316	0.361111	602	10
1_00018879_01510319	0.361111	603	10
1_00020083_01606572	0.361111	604	10
1_00020177_01614118	0.361111	605	10
1_00021433_01714637	0.361111	606	10
1_00022621_01809660	0.361111	607	10
1_00022959_01836694	0.361111	608	10
1_00023072_01845691	0.361111	609	10
1_00023072_01845759	0.361111	610	10
1_00023072_01845760	0.361111	611	10
1_00001123_00089836	0.360696	612	10
1_00015296_01223653	0.36	613	10
1_00014704_01176295	0.357307	614	10
1_00009798_00783776	0.356033	615	10
1_00023048_01843823	0.356033	616	10
1_00007685_00614735	0.355556	617	10
1_00008224_00657854	0.355556	618	10
1_00020722_01657715	0.355556	619	10
1_00020722_01657732	0.355556	620	10
1_00004693_00375438	0.354839	621	10
1_00004693_00375441	0.354839	622	10
1_00000372_00029742	0.351852	623	10
1_00003306_00264427	0.351852	624	10
1_00008978_00718169	0.351852	625	10
1_00019734_01578679	0.351852	626	10
1_00021615_01729160	0.351852	627	10
1_00002170_00173595	0.348959	628	10
1_00002908_00232637	0.347222	629	10
1_00002908_00232638	0.347222	630	10
1_00003363_00269010	0.347222	631	10
1_00006597_00527706	0.347222	632	10
1_00006597_00527737	0.347222	633	10
1_00007685_00614732	0.347222	634	10
1_00009090_00727128	0.347222	635	10
1_00013619_01089474	0.347222	636	10
1_00015081_01206481	0.347222	637	10
1_00015150_01211935	0.347222	638	10
1_00016545_01323584	0.347222	639	10
1_00017309_01384654	0.347222	640	10
1_00017309_01384677	0.347222	641	10
1_00017309_01384697	0.347222	642	10
1_00019777_01582093	0.347222	643	10
1_00021256_01700422	0.347222	644	10
1_00021256_01700426	0.347222	645	10
1_00008600_00687930	0.345662	646	10
1_00009668_00773420	0.345662	647	10
1_00011715_00937144	0.345662	648	10
1_00017226_01378012	0.345662	649	10
1_00005137_00410937	0.3448	650	10
1_00001700_00135928	0.341564	651	10
1_00004203_00336194	0.341564	652	10
1_00004670_00373581	0.341564	653	10
1_00006614_00529116	0.341564	654	10
1_00008104_00648259	0.341564	655	10
1_00009055_00724362	0.341564	656	10
1_00014574_01165851	0.341564	657	10
1_00016616_01329258	0.341564	658	10
1_00018391_01471227	0.341564	659	10
1_00018628_01490181	0.341564	660	10
1_00019776_01582030	0.341564	661	10
1_00021094_01687466	0.341564	662	10
1_00022143_01771409	0.341564	663	10
1_00022250_01780001	0.341564	664	10
1_00022668_01813378	0.341564	665	10
1_00022668_01813385	0.341564	666	10
1_00005963_00476993	0.340659	667	10
1_00009513_00761002	0.339549	668	10
1_00018968_01517373	0.339549	669	10
1_00012306_00984432	0.334169	670	10
1_00000528_00042203	0.333333	671	10
1_00000842_00067306	0.333333	672	10
1_00002311_00184850	0.333333	673	10
1_00003933_00314616	0.333333	674	10
1_00005711_00456822	0.333333	675	10
1_00007782_00622520	0.333333	676	10
1_00009430_00754395	0.333333	677	10
1_00011530_00922379	0.333333	678	10
1_00012067_00965342	0.333333	679	10
1_00012108_00968615	0.333333	680	10
1_00012888_01030982	0.333333	681	10
1_00012970_01037537	0.333333	682	10
1_00013626_01090034	0.333333	683	10
1_00013915_01113181	0.333333	684	10
1_00015257_01220508	0.333333	685	10
1_00015257_01220531	0.333333	686	10
1_00016238_01299036	0.333333	687	10
1_00016385_01310775	0.333333	688	10
1_00018048_01443787	0.333333	689	10
1_00018615_01489140	0.333333	690	10
1_00018826_01506040	0.333333	691	10
1_00019806_01584451	0.333333	692	10
1_00020933_01674576	0.333333	693	10
1_00021238_01698990	0.333333	694	10
1_00021555_01724356	0.333333	695	10
1_00022114_01769119	0.333333	696	10
1_00022385_01790748	0.333333	697	10
1_00013112_01048940	0.331276	698	10
1_00014220_01137562	0.331276	699	10
1_00015411_01232877	0.331276	700	10
1_00019826_01586050	0.331276	701	10
1_00020788_01663005	0.331276	702	10
1_00022573_01805819	0.331276	703	10
1_00005636_00450862	0.331154	704	10
1_00005636_00450870	0.331154	705	10
1_00005636_00450871	0.331154	706	10
1_00005636_00450879	0.331154	707	10
1_00008168_00653387	0.330626	708	10
1_00002144_00171450	0.329045	709	10
1_00002144_00171487	0.329045	710	10
1_00002144_00171496	0.329045	711	10
1_00015106_01208462	0.329045	712	10
1_00005693_00455402	0.328449	713	10
1_00013340_01067172	0.328449	714	10
1_00013524_01081885	0.328449	715	10
1_00014499_01159899	0.328449	716	10
1_00018733_01498590	0.328449	717	10
1_00019223_01537793	0.328449	718	10
1_00019835_01586749	0.328449	719	10
1_00021407_01712530	0.328449	720	10
1_00022009_01760713	0.328449	721	10
1_00001550_00123980	0.327485	722	10
1_00004135_00330756	0.327485	723	10
1_00005298_00423768	0.327485	724	10
1_00005777_00462140	0.327485	725	10
1_00009122_00729751	0.327485	726	10
1_00010044_00803503	0.327485	727	10
1_00010044_00803514	0.327485	728	10
1_00010603_00848226	0.327485	729	10
1_00023038_01843023	0.327485	730	10
1_00015192_01215311	0.326167	731	10
1_00019813_01584983	0.326167	732	10
1_00023469_01877461	0.321429	733	10
1_00015058_01204638	0.321291	734	10
1_00003071_00245652	0.320988	735	10
1_00001559_00124651	0.317739	736	10
