MARKERS	FST	RANKING	QUARTILE
1_00011911_00952848	0.439348	283	10
1_00014348_01147785	0.439348	284	10
1_00017343_01387373	0.439348	285	10
1_00019364_01549074	0.439348	286	10
1_00019686_01574872	0.439348	287	10
1_00022052_01764133	0.439348	288	10
1_00022052_01764145	0.439348	289	10
1_00010774_00861917	0.437069	290	10
1_00010774_00861918	0.437069	291	10
1_00010779_00862321	0.437069	292	10
1_00000078_00006237	0.435897	293	10
1_00005317_00425332	0.435897	294	10
1_00019312_01544920	0.435897	295	10
1_00019857_01588497	0.435897	296	10
1_00004308_00344613	0.435764	297	10
1_00009869_00789507	0.435764	298	10
1_00015296_01223653	0.435764	299	10
1_00022223_01777825	0.435764	300	10
1_00015106_01208462	0.433931	301	10
1_00016589_01327086	0.43299	302	10
1_00016363_01308982	0.432143	303	10
1_00016363_01308984	0.432143	304	10
1_00016363_01308994	0.432143	305	10
1_00002190_00175144	0.432099	306	10
1_00003990_00319139	0.432099	307	10
1_00005477_00438134	0.432099	308	10
1_00005853_00468180	0.432099	309	10
1_00005853_00468183	0.432099	310	10
1_00010288_00822979	0.432099	311	10
1_00010365_00829186	0.432099	312	10
1_00010774_00861916	0.432099	313	10
1_00013798_01103841	0.432099	314	10
1_00016218_01297402	0.432099	315	10
1_00016512_01320934	0.432099	316	10
1_00017187_01374929	0.432099	317	10
1_00017823_01425787	0.432099	318	10
1_00018888_01510975	0.432099	319	10
1_00018938_01515029	0.432099	320	10
1_00019124_01529911	0.432099	321	10
1_00020636_01650838	0.432099	322	10
1_00020933_01674576	0.432099	323	10
1_00000027_00002161	0.429154	324	10
1_00002620_00209551	0.429154	325	10
1_00002620_00209564	0.429154	326	10
1_00009628_00770226	0.429154	327	10
1_00014704_01176295	0.429154	328	10
1_00015237_01218953	0.429154	329	10
1_00015237_01218954	0.429154	330	10
1_00015275_01221968	0.429154	331	10
1_00018598_01487827	0.429154	332	10
1_00022241_01779281	0.429154	333	10
1_00012721_01017631	0.428975	334	10
1_00019790_01583193	0.428975	335	10
1_00007478_00598201	0.42735	336	10
1_00020338_01626992	0.42735	337	10
1_00005680_00454377	0.426471	338	10
1_00008291_00663210	0.42464	339	10
1_00022614_01809049	0.422694	340	10
1_00002449_00195860	0.419753	341	10
1_00002449_00195877	0.419753	342	10
1_00004800_00383954	0.419753	343	10
1_00005443_00435388	0.419753	344	10
1_00007033_00562601	0.419753	345	10
1_00007789_00623116	0.419753	346	10
1_00011453_00916232	0.419753	347	10
1_00011671_00933620	0.419753	348	10
1_00012304_00984280	0.419753	349	10
1_00012534_01002698	0.419753	350	10
1_00013254_01060285	0.419753	351	10
1_00013499_01079875	0.419753	352	10
1_00013536_01082816	0.419753	353	10
1_00013679_01094270	0.419753	354	10
1_00014302_01144109	0.419753	355	10
1_00014401_01152044	0.419753	356	10
1_00014915_01193146	0.419753	357	10
1_00016302_01304090	0.419753	358	10
1_00016302_01304160	0.419753	359	10
1_00016641_01331208	0.419753	360	10
1_00017258_01380573	0.419753	361	10
1_00018484_01478671	0.419753	362	10
1_00018484_01478681	0.419753	363	10
1_00019918_01593439	0.419753	364	10
1_00020245_01619597	0.419753	365	10
1_00021002_01680123	0.419753	366	10
1_00021067_01685342	0.419753	367	10
1_00024204_01936255	0.419753	368	10
1_00014347_01147752	0.41896	369	10
1_00017194_01375521	0.41896	370	10
1_00004185_00334778	0.415626	371	10
1_00004185_00334795	0.415626	372	10
1_00018890_01511182	0.408767	373	10
1_00002364_00189060	0.408317	374	10
1_00006586_00526836	0.408317	375	10
1_00006619_00529521	0.408317	376	10
1_00006870_00549576	0.408317	377	10
1_00009668_00773375	0.408317	378	10
1_00018968_01517373	0.408317	379	10
1_00023439_01875062	0.407827	380	10
1_00004626_00370058	0.407407	381	10
1_00005758_00460635	0.407407	382	10
1_00006597_00527706	0.407407	383	10
1_00014339_01147054	0.407407	384	10
1_00014339_01147098	0.407407	385	10
1_00014503_01160199	0.407407	386	10
1_00018707_01496550	0.407407	387	10
1_00018793_01503421	0.407407	388	10
1_00021256_01700422	0.407407	389	10
1_00021256_01700426	0.407407	390	10
1_00022589_01807102	0.407407	391	10
1_00001215_00097182	0.40613	392	10
1_00004203_00336194	0.40613	393	10
1_00006416_00513215	0.40613	394	10
1_00008801_00704059	0.40613	395	10
1_00011026_00882069	0.40613	396	10
1_00016484_01318715	0.40613	397	10
1_00019826_01586050	0.40613	398	10
1_00022573_01805819	0.40613	399	10
1_00006666_00533217	0.405485	400	10
1_00001567_00125291	0.402875	401	10
1_00001567_00125331	0.402875	402	10
1_00010823_00865840	0.40068	403	10
1_00019223_01537793	0.4	404	10
1_00024603_01968203	0.399929	405	10
1_00024603_01968217	0.399929	406	10
1_00005347_00427732	0.398062	407	10
1_00005347_00427733	0.398062	408	10
1_00019090_01527197	0.397182	409	10
1_00004670_00373581	0.396552	410	10
1_00017154_01372271	0.396552	411	10
1_00017154_01372314	0.396552	412	10
1_00022250_01779939	0.396552	413	10
1_00000044_00003494	0.395062	414	10
1_00013438_01074995	0.395062	415	10
1_00008589_00687049	0.393939	416	10
1_00017567_01405340	0.393939	417	10
1_00002176_00174035	0.391126	418	10
1_00006522_00521689	0.391126	419	10
1_00011799_00943868	0.388996	420	10
1_00013876_01110029	0.388996	421	10
1_00000685_00054757	0.388889	422	10
1_00001094_00087451	0.388889	423	10
1_00010339_00827056	0.388889	424	10
1_00010339_00827061	0.388889	425	10
1_00010972_00877734	0.388889	426	10
1_00012971_01037657	0.388889	427	10
1_00019821_01585681	0.388889	428	10
1_00021273_01701816	0.388889	429	10
1_00017309_01384654	0.388603	430	10
1_00017309_01384677	0.388603	431	10
1_00017309_01384697	0.388603	432	10
1_00001147_00091739	0.386973	433	10
1_00015420_01233539	0.386973	434	10
1_00020773_01661793	0.386973	435	10
1_00021879_01750270	0.386973	436	10
1_00008978_00718169	0.384757	437	10
1_00010117_00809292	0.384757	438	10
1_00010117_00809293	0.384757	439	10
1_00010117_00809346	0.384757	440	10
1_00016238_01299029	0.384757	441	10
1_00016291_01303216	0.384757	442	10
1_00016291_01303259	0.384757	443	10
1_00021263_01701020	0.384757	444	10
1_00011503_00920207	0.381099	445	10
1_00011503_00920213	0.381099	446	10
1_00011503_00920221	0.381099	447	10
1_00011503_00920228	0.381099	448	10
1_00000372_00029742	0.377778	449	10
1_00000599_00047850	0.377778	450	10
1_00003588_00287017	0.377778	451	10
1_00006044_00483520	0.377778	452	10
1_00007053_00564211	0.377778	453	10
1_00007604_00608286	0.377778	454	10
1_00007604_00608295	0.377778	455	10
1_00008681_00694428	0.377778	456	10
1_00011296_00903649	0.377778	457	10
1_00015275_01221962	0.377778	458	10
1_00015275_01221980	0.377778	459	10
1_00015275_01221988	0.377778	460	10
1_00015931_01274422	0.377778	461	10
1_00016481_01318445	0.377778	462	10
1_00016616_01329258	0.377778	463	10
1_00017440_01395144	0.377778	464	10
1_00017440_01395174	0.377778	465	10
1_00018486_01478843	0.377778	466	10
1_00021207_01696533	0.377778	467	10
1_00021623_01729813	0.377778	468	10
1_00021996_01759611	0.377778	469	10
1_00021996_01759642	0.377778	470	10
1_00021996_01759644	0.377778	471	10
1_00005749_00459850	0.375574	472	10
1_00018178_01454238	0.375574	473	10
1_00020197_01615757	0.375574	474	10
1_00000247_00019726	0.375	475	10
1_00001585_00126733	0.375	476	10
1_00001612_00128902	0.375	477	10
1_00001813_00144969	0.375	478	10
1_00002202_00176136	0.375	479	10
1_00002241_00179220	0.375	480	10
1_00003011_00240850	0.375	481	10
1_00004116_00329266	0.375	482	10
1_00005445_00435540	0.375	483	10
1_00007133_00570630	0.375	484	10
1_00008521_00681620	0.375	485	10
1_00008521_00681643	0.375	486	10
1_00008627_00690108	0.375	487	10
1_00009581_00766430	0.375	488	10
1_00009615_00769136	0.375	489	10
1_00010292_00823326	0.375	490	10
1_00011393_00911409	0.375	491	10
1_00014528_01162231	0.375	492	10
1_00014577_01166161	0.375	493	10
1_00015087_01206906	0.375	494	10
1_00016776_01342058	0.375	495	10
1_00016821_01345668	0.375	496	10
1_00017585_01406778	0.375	497	10
1_00019248_01539819	0.375	498	10
1_00020497_01639750	0.375	499	10
1_00021749_01739870	0.375	500	10
1_00022712_01816939	0.375	501	10
1_00022841_01827250	0.375	502	10
1_00022940_01835185	0.375	503	10
1_00001620_00129584	0.37276	504	10
1_00001620_00129587	0.37276	505	10
1_00002164_00173088	0.37276	506	10
1_00002912_00232956	0.37276	507	10
1_00007349_00587913	0.37276	508	10
1_00011370_00909594	0.37276	509	10
1_00018864_01509070	0.37276	510	10
1_00020817_01665316	0.37276	511	10
1_00020817_01665331	0.37276	512	10
1_00001740_00139128	0.372515	513	10
1_00014948_01195839	0.372515	514	10
1_00021177_01694089	0.372515	515	10
1_00014026_01122061	0.37009	516	10
1_00016786_01342881	0.37009	517	10
1_00018299_01463888	0.37009	518	10
1_00018299_01463908	0.37009	519	10
1_00004421_00353672	0.368737	520	10
1_00005438_00435001	0.367884	521	10
1_00000316_00025232	0.366667	522	10
1_00000564_00045117	0.366667	523	10
1_00000705_00056353	0.366667	524	10
1_00002482_00198542	0.366667	525	10
1_00003058_00244595	0.366667	526	10
1_00003418_00273406	0.366667	527	10
1_00006884_00550702	0.366667	528	10
1_00006884_00550703	0.366667	529	10
1_00008717_00697334	0.366667	530	10
1_00008717_00697351	0.366667	531	10
1_00009662_00772953	0.366667	532	10
1_00012437_00994903	0.366667	533	10
1_00013112_01048940	0.366667	534	10
1_00014340_01147141	0.366667	535	10
1_00015215_01217149	0.366667	536	10
1_00015888_01271033	0.366667	537	10
1_00016033_01282594	0.366667	538	10
1_00017038_01363021	0.366667	539	10
1_00017184_01374658	0.366667	540	10
1_00019761_01580858	0.366667	541	10
1_00021398_01711799	0.366667	542	10
1_00010779_00862260	0.365319	543	10
1_00018385_01470785	0.364754	544	10
1_00001726_00138044	0.363799	545	10
1_00003354_00268301	0.363799	546	10
1_00011116_00889277	0.363799	547	10
1_00015760_01260757	0.363799	548	10
1_00017381_01390476	0.363799	549	10
1_00017757_01420560	0.363799	550	10
1_00018292_01463346	0.363799	551	10
1_00000107_00008541	0.361111	552	10
1_00000854_00068260	0.361111	553	10
1_00001318_00105412	0.361111	554	10
1_00002310_00184744	0.361111	555	10
1_00002823_00225808	0.361111	556	10
1_00003031_00242445	0.361111	557	10
1_00003263_00261000	0.361111	558	10
1_00003435_00274749	0.361111	559	10
1_00004166_00333270	0.361111	560	10
1_00004217_00337299	0.361111	561	10
1_00005350_00427969	0.361111	562	10
1_00005350_00427970	0.361111	563	10
1_00005462_00436895	0.361111	564	10
1_00007418_00593436	0.361111	565	10
1_00007932_00634499	0.361111	566	10
1_00008878_00710222	0.361111	567	10
1_00011617_00929289	0.361111	568	10
1_00011617_00929329	0.361111	569	10
1_00012218_00977423	0.361111	570	10
1_00012406_00992479	0.361111	571	10
1_00012814_01025050	0.361111	572	10
1_00014368_01149440	0.361111	573	10
1_00014695_01175553	0.361111	574	10
1_00015805_01264338	0.361111	575	10
1_00016669_01333475	0.361111	576	10
1_00018656_01492473	0.361111	577	10
1_00018755_01500359	0.361111	578	10
1_00019426_01554028	0.361111	579	10
1_00019569_01565473	0.361111	580	10
1_00020083_01606572	0.361111	581	10
1_00020177_01614118	0.361111	582	10
1_00021121_01689617	0.361111	583	10
1_00022688_01815020	0.361111	584	10
1_00022688_01815029	0.361111	585	10
1_00005192_00415340	0.360696	586	10
1_00020398_01631837	0.360696	587	10
1_00000352_00028093	0.36	588	10
1_00000352_00028096	0.36	589	10
1_00012989_01039090	0.359505	590	10
1_00021684_01734707	0.359505	591	10
1_00021684_01734716	0.359505	592	10
1_00018476_01478037	0.357412	593	10
1_00016994_01359485	0.357208	594	10
1_00004107_00328541	0.356033	595	10
1_00003084_00246693	0.355556	596	10
1_00005188_00415007	0.355556	597	10
1_00005345_00427596	0.355556	598	10
1_00010901_00872076	0.355556	599	10
1_00019257_01540533	0.355556	600	10
1_00017597_01407738	0.352988	601	10
1_00017597_01407739	0.352988	602	10
1_00017597_01407744	0.352988	603	10
1_00019740_01579179	0.352396	604	10
1_00001802_00144158	0.351852	605	10
1_00003815_00305161	0.351852	606	10
1_00003815_00305191	0.351852	607	10
1_00004792_00383334	0.351852	608	10
1_00005846_00467668	0.351852	609	10
1_00009921_00793633	0.351852	610	10
1_00012647_01011724	0.351852	611	10
1_00015566_01245213	0.351852	612	10
1_00016274_01301851	0.351852	613	10
1_00016274_01301868	0.351852	614	10
1_00017229_01378298	0.351852	615	10
1_00017440_01395150	0.351852	616	10
1_00019704_01576297	0.351852	617	10
1_00020381_01630458	0.351852	618	10
1_00017089_01367112	0.349515	619	10
1_00020186_01614859	0.349005	620	10
1_00003594_00287464	0.347813	621	10
1_00007798_00623834	0.347813	622	10
1_00014565_01165194	0.347813	623	10
1_00007685_00614732	0.347222	624	10
1_00010940_00875144	0.347222	625	10
1_00011326_00906043	0.347222	626	10
1_00011326_00906052	0.347222	627	10
1_00016013_01280991	0.347222	628	10
1_00016358_01308608	0.347222	629	10
1_00019567_01565357	0.347222	630	10
1_00019907_01592489	0.347222	631	10
1_00004742_00379329	0.345662	632	10
1_00005289_00423119	0.345662	633	10
1_00008600_00687930	0.345662	634	10
1_00005387_00430916	0.345152	635	10
1_00011076_00886077	0.345152	636	10
1_00011076_00886079	0.345152	637	10
1_00011076_00886080	0.345152	638	10
1_00011076_00886081	0.345152	639	10
1_00009279_00742273	0.344086	640	10
1_00009279_00742310	0.344086	641	10
1_00002170_00173595	0.342085	642	10
1_00002311_00184833	0.341564	643	10
1_00004639_00371100	0.341564	644	10
1_00005059_00404701	0.341564	645	10
1_00007941_00635230	0.341564	646	10
1_00022223_01777831	0.341564	647	10
1_00022625_01809933	0.341564	648	10
1_00013257_01060508	0.34138	649	10
1_00013104_01048304	0.341317	650	10
1_00021183_01694607	0.340659	651	10
1_00009375_00749978	0.339286	652	10
1_00011945_00955581	0.33884	653	10
1_00011945_00955583	0.33884	654	10
1_00006240_00499195	0.338695	655	10
1_00012721_01017639	0.337945	656	10
1_00011774_00941910	0.337232	657	10
1_00015031_01202479	0.337232	658	10
1_00002311_00184850	0.333333	659	10
1_00002815_00225138	0.333333	660	10
1_00004237_00338898	0.333333	661	10
1_00005711_00456822	0.333333	662	10
1_00006799_00543884	0.333333	663	10
1_00009327_00746113	0.333333	664	10
1_00010309_00824708	0.333333	665	10
1_00010954_00876317	0.333333	666	10
1_00011149_00891887	0.333333	667	10
1_00011221_00897643	0.333333	668	10
1_00012888_01030982	0.333333	669	10
1_00013158_01052583	0.333333	670	10
1_00013280_01062387	0.333333	671	10
1_00013650_01091981	0.333333	672	10
1_00015518_01241384	0.333333	673	10
1_00015757_01260529	0.333333	674	10
1_00015764_01261076	0.333333	675	10
1_00017009_01360713	0.333333	676	10
1_00018826_01506040	0.333333	677	10
1_00019552_01564130	0.333333	678	10
1_00019802_01584142	0.333333	679	10
1_00020691_01655213	0.333333	680	10
1_00021589_01727078	0.333333	681	10
1_00022114_01769119	0.333333	682	10
1_00022378_01790172	0.333333	683	10
1_00001858_00148613	0.331276	684	10
1_00012875_01029948	0.331276	685	10
1_00020514_01641112	0.331276	686	10
1_00014757_01180524	0.331154	687	10
1_00014757_01180557	0.331154	688	10
1_00014757_01180559	0.331154	689	10
1_00014757_01180560	0.331154	690	10
1_00002197_00175694	0.330626	691	10
1_00002197_00175758	0.330626	692	10
1_00017309_01384716	0.329462	693	10
1_00010020_00801596	0.32872	694	10
1_00003428_00274195	0.328449	695	10
1_00005963_00476993	0.328449	696	10
1_00012507_01000544	0.328449	697	10
1_00013524_01081885	0.328449	698	10
1_00014499_01159899	0.328449	699	10
1_00015968_01277438	0.328449	700	10
1_00018065_01445150	0.328449	701	10
1_00021317_01705313	0.328449	702	10
1_00021789_01743121	0.328449	703	10
1_00008014_00641120	0.327485	704	10
1_00010318_00825422	0.327485	705	10
1_00014960_01196756	0.327485	706	10
1_00015018_01201387	0.327485	707	10
1_00003071_00245652	0.326373	708	10
1_00000193_00015403	0.326167	709	10
1_00000519_00041501	0.326167	710	10
1_00006936_00554863	0.326167	711	10
1_00013876_01110010	0.326167	712	10
1_00007299_00583921	0.322034	713	10
1_00020768_01661406	0.322034	714	10
1_00020486_01638837	0.321524	715	10
1_00008199_00655900	0.321291	716	10
1_00019376_01550081	0.32099	717	10
1_00013913_01113041	0.3186	718	10
1_00021078_01686196	0.3186	719	10
1_00002606_00208461	0.317739	720	10
1_00004874_00389849	0.317739	721	10
1_00004874_00389853	0.317739	722	10
1_00004976_00398069	0.317739	723	10
1_00013466_01077257	0.317739	724	10
1_00021920_01753534	0.317739	725	10
1_00022156_01772461	0.317739	726	10
1_00022156_01772471	0.317739	727	10
1_00022250_01780001	0.317739	728	10
1_00000295_00023564	0.31746	729	10
1_00000391_00031210	0.31746	730	10
1_00001120_00089531	0.31746	731	10
1_00001262_00100911	0.31746	732	10
1_00002448_00195800	0.31746	733	10
1_00002964_00237099	0.31746	734	10
1_00004159_00332662	0.31746	735	10
1_00004976_00398081	0.31746	736	10
