MARKERS	FST	RANKING	QUARTILE
1_00020535_01642747	0.463277	154	10
1_00006936_00554863	0.463011	155	10
1_00015973_01277798	0.462837	156	10
1_00011791_00943252	0.462563	157	10
1_00015797_01263752	0.462563	158	10
1_00007045_00563556	0.462366	159	10
1_00011130_00890378	0.462366	160	10
1_00012605_01008378	0.462366	161	10
1_00022016_01761238	0.462366	162	10
1_00022913_01833017	0.462366	163	10
1_00006422_00513693	0.458333	164	10
1_00022150_01771999	0.458284	165	10
1_00002090_00167163	0.455556	166	10
1_00009930_00794399	0.455556	167	10
1_00000852_00068129	0.453405	168	10
1_00018430_01474389	0.453405	169	10
1_00019686_01574872	0.453405	170	10
1_00014079_01126266	0.453125	171	10
1_00019557_01564507	0.453125	172	10
1_00018417_01473360	0.450925	173	10
1_00019837_01586941	0.447187	174	10
1_00003631_00290473	0.444444	175	10
1_00004026_00322051	0.444444	176	10
1_00005713_00456984	0.444444	177	10
1_00006416_00513215	0.444444	178	10
1_00007528_00602187	0.444444	179	10
1_00008808_00704590	0.444444	180	10
1_00010920_00873554	0.444444	181	10
1_00013053_01044226	0.444444	182	10
1_00016537_01322902	0.444444	183	10
1_00016743_01339390	0.444444	184	10
1_00017088_01367009	0.444444	185	10
1_00017102_01368145	0.444444	186	10
1_00017381_01390476	0.444444	187	10
1_00018763_01501037	0.444444	188	10
1_00000323_00025778	0.439348	189	10
1_00001737_00138890	0.439348	190	10
1_00001737_00138897	0.439348	191	10
1_00012665_01013141	0.439348	192	10
1_00014930_01194342	0.439348	193	10
1_00019416_01553236	0.439348	194	10
1_00019416_01553237	0.439348	195	10
1_00022972_01837743	0.439348	196	10
1_00016343_01307389	0.437674	197	10
1_00016343_01307403	0.437674	198	10
1_00011799_00943868	0.437069	199	10
1_00001704_00136317	0.435897	200	10
1_00011514_00921121	0.435897	201	10
1_00015097_01207739	0.435897	202	10
1_00021920_01753534	0.435897	203	10
1_00004287_00342905	0.435764	204	10
1_00009226_00738059	0.435764	205	10
1_00012781_01022480	0.435764	206	10
1_00001922_00153758	0.432099	207	10
1_00012693_01015385	0.432099	208	10
1_00018989_01519053	0.432099	209	10
1_00022114_01769116	0.432099	210	10
1_00022114_01769119	0.432099	211	10
1_00019833_01586621	0.431203	212	10
1_00019833_01586622	0.431203	213	10
1_00019833_01586623	0.431203	214	10
1_00019833_01586627	0.431203	215	10
1_00003659_00292716	0.429154	216	10
1_00010250_00819964	0.429154	217	10
1_00011151_00892066	0.429154	218	10
1_00018044_01443508	0.429154	219	10
1_00021559_01724660	0.429154	220	10
1_00004026_00322074	0.42735	221	10
1_00015060_01204782	0.42735	222	10
1_00019436_01554860	0.42735	223	10
1_00018155_01452379	0.427083	224	10
1_00019837_01586905	0.4251	225	10
1_00019740_01579192	0.422173	226	10
1_00016358_01308638	0.420671	227	10
1_00000391_00031210	0.419753	228	10
1_00001405_00112387	0.419753	229	10
1_00001405_00112395	0.419753	230	10
1_00002214_00177112	0.419753	231	10
1_00005802_00464128	0.419753	232	10
1_00008031_00642417	0.419753	233	10
1_00009280_00742393	0.419753	234	10
1_00009325_00745971	0.419753	235	10
1_00010415_00833154	0.419753	236	10
1_00011671_00933620	0.419753	237	10
1_00011911_00952848	0.419753	238	10
1_00012370_00989580	0.419753	239	10
1_00012781_01022446	0.419753	240	10
1_00012888_01030982	0.419753	241	10
1_00013254_01060285	0.419753	242	10
1_00013524_01081885	0.419753	243	10
1_00017077_01366114	0.419753	244	10
1_00018129_01450306	0.419753	245	10
1_00018743_01499406	0.419753	246	10
1_00019918_01593439	0.419753	247	10
1_00022532_01802530	0.419753	248	10
1_00002234_00178711	0.41896	249	10
1_00011874_00949897	0.41896	250	10
1_00015449_01235878	0.41896	251	10
1_00018110_01448738	0.41896	252	10
1_00010514_00841116	0.417478	253	10
1_00005777_00462140	0.415709	254	10
1_00011471_00917638	0.412571	255	10
1_00022473_01797820	0.411354	256	10
1_00004159_00332662	0.408365	257	10
1_00001877_00150147	0.408317	258	10
1_00012852_01028159	0.408317	259	10
1_00019248_01539819	0.408317	260	10
1_00004311_00344852	0.407407	261	10
1_00007996_00639660	0.40613	262	10
1_00010309_00824708	0.404523	263	10
1_00005188_00414987	0.40068	264	10
1_00005804_00464249	0.399527	265	10
1_00008303_00664204	0.397182	266	10
1_00000103_00008205	0.396552	267	10
1_00011366_00909251	0.396552	268	10
1_00017876_01430066	0.396552	269	10
1_00020599_01647891	0.396552	270	10
1_00009304_00744295	0.395062	271	10
1_00010785_00862801	0.395062	272	10
1_00008267_00661361	0.393939	273	10
1_00010117_00809292	0.393939	274	10
1_00010117_00809293	0.393939	275	10
1_00015833_01266578	0.393939	276	10
1_00003150_00251978	0.391698	277	10
1_00017670_01413599	0.391698	278	10
1_00021905_01752383	0.390005	279	10
1_00016551_01324017	0.3897	280	10
1_00024654_01972288	0.388996	281	10
1_00024654_01972289	0.388996	282	10
1_00001384_00110712	0.388889	283	10
1_00008797_00703720	0.388889	284	10
1_00018751_01500033	0.388889	285	10
1_00016586_01326820	0.388603	286	10
1_00005478_00438209	0.387279	287	10
1_00002311_00184833	0.386973	288	10
1_00013112_01048940	0.386973	289	10
1_00014176_01134070	0.386973	290	10
1_00016178_01294184	0.386973	291	10
1_00000453_00036221	0.384757	292	10
1_00002812_00224928	0.384757	293	10
1_00002953_00236212	0.384757	294	10
1_00003815_00305161	0.384757	295	10
1_00003815_00305191	0.384757	296	10
1_00011774_00941910	0.384757	297	10
1_00017424_01393849	0.384757	298	10
1_00017481_01398430	0.384757	299	10
1_00018063_01445005	0.384757	300	10
1_00018063_01445011	0.384757	301	10
1_00018563_01484983	0.382766	302	10
1_00004319_00345476	0.381212	303	10
1_00010779_00862260	0.381212	304	10
1_00014392_01151294	0.381099	305	10
1_00020505_01640389	0.379872	306	10
1_00020505_01640395	0.379872	307	10
1_00020505_01640401	0.379872	308	10
1_00000798_00063812	0.377778	309	10
1_00001741_00139266	0.377778	310	10
1_00006914_00553077	0.377778	311	10
1_00011020_00881559	0.377778	312	10
1_00011020_00881578	0.377778	313	10
1_00011977_00958111	0.377778	314	10
1_00013435_01074793	0.377778	315	10
1_00016436_01314869	0.377778	316	10
1_00016436_01314870	0.377778	317	10
1_00019179_01534265	0.377778	318	10
1_00019179_01534272	0.377778	319	10
1_00019885_01590798	0.377778	320	10
1_00022621_01809660	0.377778	321	10
1_00022850_01827930	0.377778	322	10
1_00008717_00697334	0.377395	323	10
1_00008717_00697351	0.377395	324	10
1_00010954_00876317	0.375729	325	10
1_00017009_01360713	0.375729	326	10
1_00001913_00153036	0.375574	327	10
1_00018792_01503355	0.375574	328	10
1_00019044_01523517	0.375574	329	10
1_00019044_01523518	0.375574	330	10
1_00019044_01523519	0.375574	331	10
1_00020773_01661793	0.375574	332	10
1_00021507_01720491	0.375574	333	10
1_00021879_01750270	0.375574	334	10
1_00022625_01809933	0.375574	335	10
1_00002281_00182457	0.375	336	10
1_00007959_00636689	0.375	337	10
1_00008488_00679041	0.375	338	10
1_00009193_00735412	0.375	339	10
1_00011155_00892401	0.375	340	10
1_00011393_00911409	0.375	341	10
1_00013280_01062387	0.375	342	10
1_00014401_01152044	0.375	343	10
1_00016776_01342058	0.375	344	10
1_00016962_01356948	0.375	345	10
1_00016976_01358059	0.375	346	10
1_00018894_01511470	0.375	347	10
1_00020719_01657461	0.375	348	10
1_00020864_01669076	0.375	349	10
1_00020864_01669078	0.375	350	10
1_00021439_01715121	0.375	351	10
1_00021996_01759614	0.375	352	10
1_00022959_01836679	0.375	353	10
1_00012616_01009274	0.373516	354	10
1_00021256_01700422	0.373516	355	10
1_00021256_01700426	0.373516	356	10
1_00002682_00214552	0.37276	357	10
1_00004596_00367664	0.37276	358	10
1_00004645_00371592	0.37276	359	10
1_00015343_01227375	0.37276	360	10
1_00015343_01227382	0.37276	361	10
1_00016081_01286435	0.37276	362	10
1_00019893_01591404	0.37276	363	10
1_00022223_01777825	0.37276	364	10
1_00010110_00808795	0.372515	365	10
1_00010110_00808799	0.372515	366	10
1_00006884_00550702	0.37009	367	10
1_00006884_00550703	0.37009	368	10
1_00006936_00554832	0.37009	369	10
1_00016807_01344535	0.37009	370	10
1_00017089_01367110	0.37009	371	10
1_00011151_00892025	0.368889	372	10
1_00017583_01406628	0.368889	373	10
1_00000457_00036498	0.366667	374	10
1_00002180_00174351	0.366667	375	10
1_00005387_00430916	0.366667	376	10
1_00007182_00574534	0.366667	377	10
1_00007182_00574541	0.366667	378	10
1_00007382_00590528	0.366667	379	10
1_00012155_00972375	0.366667	380	10
1_00014495_01159598	0.366667	381	10
1_00015223_01217778	0.366667	382	10
1_00020524_01641892	0.366293	383	10
1_00004223_00337818	0.365118	384	10
1_00001559_00124651	0.363799	385	10
1_00009946_00795654	0.363799	386	10
1_00013104_01048304	0.363799	387	10
1_00000044_00003494	0.361111	388	10
1_00000519_00041501	0.361111	389	10
1_00002338_00187012	0.361111	390	10
1_00002779_00222254	0.361111	391	10
1_00005367_00429302	0.361111	392	10
1_00007394_00591478	0.361111	393	10
1_00007418_00593436	0.361111	394	10
1_00011731_00938454	0.361111	395	10
1_00013499_01079875	0.361111	396	10
1_00014302_01144109	0.361111	397	10
1_00014383_01150641	0.361111	398	10
1_00014956_01196412	0.361111	399	10
1_00018275_01461991	0.361111	400	10
1_00018284_01462685	0.361111	401	10
1_00019260_01540743	0.361111	402	10
1_00020155_01612349	0.361111	403	10
1_00021153_01692226	0.361111	404	10
1_00021402_01712131	0.361111	405	10
1_00021502_01720123	0.361111	406	10
1_00021805_01744351	0.361111	407	10
1_00022025_01761967	0.361111	408	10
1_00022191_01775268	0.361111	409	10
1_00022625_01809976	0.361111	410	10
1_00010606_00848445	0.361085	411	10
1_00005534_00442716	0.360696	412	10
1_00009869_00789507	0.36	413	10
1_00009939_00795083	0.36	414	10
1_00009939_00795110	0.36	415	10
1_00011608_00928624	0.36	416	10
1_00022563_01804998	0.36	417	10
1_00018476_01478037	0.359898	418	10
1_00017384_01390653	0.357412	419	10
1_00017670_01413564	0.357307	420	10
1_00002226_00178015	0.357143	421	10
1_00005680_00454377	0.356084	422	10
1_00003513_00281017	0.356033	423	10
1_00005423_00433835	0.356033	424	10
1_00007798_00623834	0.355556	425	10
1_00009997_00799735	0.355556	426	10
1_00022473_01797823	0.355556	427	10
1_00007349_00587913	0.35506	428	10
1_00017089_01367112	0.35396	429	10
1_00002621_00209637	0.352396	430	10
1_00003351_00268068	0.351852	431	10
1_00006412_00512934	0.351852	432	10
1_00018072_01445754	0.351852	433	10
1_00019223_01537793	0.351852	434	10
1_00003846_00307634	0.351111	435	10
1_00018385_01470740	0.34902	436	10
1_00018563_01485012	0.348959	437	10
1_00018563_01485024	0.348959	438	10
1_00018968_01517373	0.347813	439	10
1_00015911_01272859	0.347222	440	10
1_00016195_01295557	0.347222	441	10
1_00017375_01389972	0.347222	442	10
1_00009279_00742281	0.345746	443	10
1_00009279_00742299	0.345746	444	10
1_00013672_01093735	0.345662	445	10
1_00018065_01445164	0.345662	446	10
1_00019899_01591892	0.345662	447	10
1_00019899_01591907	0.345662	448	10
1_00019899_01591908	0.345662	449	10
1_00019899_01591915	0.345662	450	10
1_00020251_01620065	0.345152	451	10
1_00002712_00216943	0.341564	452	10
1_00003892_00311360	0.341564	453	10
1_00007604_00608286	0.341564	454	10
1_00007604_00608295	0.341564	455	10
1_00017630_01410396	0.341564	456	10
1_00018792_01503353	0.341564	457	10
1_00019063_01524991	0.341564	458	10
1_00021793_01743374	0.341564	459	10
1_00022841_01827211	0.341064	460	10
1_00003866_00309259	0.340659	461	10
1_00019364_01549074	0.340659	462	10
1_00014402_01152148	0.339549	463	10
1_00012834_01026652	0.339498	464	10
1_00003513_00281019	0.337945	465	10
1_00005704_00456263	0.337232	466	10
1_00022156_01772461	0.337232	467	10
1_00022156_01772471	0.337232	468	10
1_00000499_00039916	0.333333	469	10
1_00000499_00039917	0.333333	470	10
1_00000499_00039920	0.333333	471	10
1_00000499_00039921	0.333333	472	10
1_00000519_00041469	0.333333	473	10
1_00003326_00266023	0.333333	474	10
1_00003512_00280912	0.333333	475	10
1_00005504_00440262	0.333333	476	10
1_00009408_00752612	0.333333	477	10
1_00010314_00825107	0.333333	478	10
1_00012487_00998918	0.333333	479	10
1_00013635_01090758	0.333333	480	10
1_00013876_01110010	0.333333	481	10
1_00013876_01110029	0.333333	482	10
1_00013975_01117947	0.333333	483	10
1_00015821_01265676	0.333333	484	10
1_00015954_01276313	0.333333	485	10
1_00016044_01283477	0.333333	486	10
1_00016481_01318445	0.333333	487	10
1_00016820_01345542	0.333333	488	10
1_00017392_01391352	0.333333	489	10
1_00018879_01510316	0.333333	490	10
1_00018879_01510319	0.333333	491	10
1_00020297_01623705	0.333333	492	10
1_00022423_01793829	0.333333	493	10
1_00022784_01822693	0.333333	494	10
1_00018385_01470785	0.333023	495	10
1_00013237_01058960	0.331688	496	10
1_00005846_00467668	0.331276	497	10
1_00007560_00604785	0.331276	498	10
1_00009493_00759406	0.331276	499	10
1_00012223_00977819	0.331276	500	10
1_00016743_01339402	0.331276	501	10
1_00020311_01624881	0.331276	502	10
1_00022372_01789756	0.331276	503	10
1_00013187_01054938	0.331154	504	10
1_00019857_01588497	0.331154	505	10
1_00016013_01280991	0.330626	506	10
1_00022841_01827250	0.330626	507	10
1_00016551_01324075	0.32872	508	10
1_00001933_00154582	0.328449	509	10
1_00002127_00170091	0.328449	510	10
1_00002127_00170093	0.328449	511	10
1_00006912_00552942	0.328449	512	10
1_00007208_00576596	0.328449	513	10
1_00012467_00997355	0.328449	514	10
1_00018656_01492461	0.328449	515	10
1_00019473_01557813	0.328449	516	10
1_00022739_01819068	0.328449	517	10
1_00000027_00002161	0.327485	518	10
1_00000372_00029742	0.327485	519	10
1_00002073_00165776	0.327485	520	10
1_00005736_00458829	0.327485	521	10
1_00005736_00458856	0.327485	522	10
1_00020197_01615757	0.327485	523	10
1_00022872_01829761	0.327485	524	10
1_00005188_00415007	0.326373	525	10
1_00016958_01356577	0.326167	526	10
1_00017817_01425344	0.326167	527	10
1_00008301_00664054	0.322034	528	10
1_00015931_01274422	0.322034	529	10
1_00007269_00581521	0.321188	530	10
1_00013769_01101521	0.320427	531	10
1_00020232_01618538	0.320427	532	10
1_00019589_01567097	0.319956	533	10
1_00003588_00287017	0.317739	534	10
1_00004497_00359691	0.317739	535	10
1_00008111_00648857	0.317739	536	10
1_00017173_01373811	0.317739	537	10
1_00017440_01395144	0.317739	538	10
1_00017440_01395174	0.317739	539	10
1_00002157_00172513	0.31746	540	10
1_00002482_00198542	0.31746	541	10
1_00003077_00246153	0.31746	542	10
1_00003399_00271919	0.31746	543	10
1_00003659_00292661	0.31746	544	10
1_00004937_00394938	0.31746	545	10
1_00004989_00399086	0.31746	546	10
1_00005722_00457744	0.31746	547	10
1_00005951_00476060	0.31746	548	10
1_00006443_00515435	0.31746	549	10
1_00007033_00562601	0.31746	550	10
1_00007675_00613945	0.31746	551	10
1_00007964_00637120	0.31746	552	10
1_00009050_00723933	0.31746	553	10
1_00009850_00787987	0.31746	554	10
1_00009863_00789024	0.31746	555	10
1_00010140_00811141	0.31746	556	10
1_00010594_00847479	0.31746	557	10
1_00010998_00879771	0.31746	558	10
1_00012475_00997965	0.31746	559	10
1_00012769_01021456	0.31746	560	10
1_00012769_01021460	0.31746	561	10
1_00012859_01028688	0.31746	562	10
1_00013259_01060655	0.31746	563	10
1_00013772_01101730	0.31746	564	10
1_00013978_01118201	0.31746	565	10
1_00014026_01122061	0.31746	566	10
1_00017464_01397102	0.31746	567	10
1_00017585_01406778	0.31746	568	10
1_00018226_01458026	0.31746	569	10
1_00018751_01500063	0.31746	570	10
1_00019354_01548257	0.31746	571	10
1_00019760_01580735	0.31746	572	10
1_00020601_01648045	0.31746	573	10
1_00020886_01670817	0.31746	574	10
1_00020933_01674576	0.31746	575	10
1_00021665_01733133	0.31746	576	10
1_00022358_01788584	0.31746	577	10
1_00000885_00070739	0.316239	578	10
1_00001278_00102219	0.316239	579	10
1_00001822_00145703	0.316239	580	10
1_00002996_00239615	0.316239	581	10
1_00003058_00244595	0.316239	582	10
1_00003945_00315556	0.316239	583	10
1_00003945_00315559	0.316239	584	10
1_00004922_00393736	0.316239	585	10
1_00006825_00545969	0.316239	586	10
1_00007207_00576503	0.316239	587	10
1_00009542_00763341	0.316239	588	10
1_00009615_00769136	0.316239	589	10
1_00010333_00826641	0.316239	590	10
1_00010925_00873954	0.316239	591	10
1_00011026_00882069	0.316239	592	10
1_00012304_00984280	0.316239	593	10
1_00012514_01001050	0.316239	594	10
1_00012882_01030560	0.316239	595	10
1_00013773_01101792	0.316239	596	10
1_00015199_01215885	0.316239	597	10
1_00015596_01247628	0.316239	598	10
1_00015757_01260529	0.316239	599	10
1_00015776_01262030	0.316239	600	10
1_00016512_01320934	0.316239	601	10
1_00016515_01321148	0.316239	602	10
1_00020486_01638837	0.316239	603	10
1_00020663_01652970	0.316239	604	10
1_00021859_01748670	0.316239	605	10
1_00022706_01816416	0.316239	606	10
1_00004742_00379329	0.315701	607	10
1_00012602_01008155	0.315597	608	10
1_00004722_00377754	0.314815	609	10
1_00007127_00570121	0.314815	610	10
1_00014738_01178997	0.314815	611	10
1_00018332_01466504	0.314815	612	10
1_00018838_01506983	0.314815	613	10
1_00018299_01463888	0.313148	614	10
1_00018299_01463908	0.313148	615	10
1_00000103_00008211	0.312618	616	10
1_00007875_00629950	0.312618	617	10
1_00011381_00910431	0.312618	618	10
1_00013308_01064584	0.312618	619	10
1_00013838_01107027	0.312618	620	10
1_00013838_01107036	0.312618	621	10
1_00014111_01128857	0.312618	622	10
1_00016356_01308446	0.312618	623	10
1_00017230_01378343	0.312618	624	10
1_00015973_01277818	0.308123	625	10
1_00008405_00672378	0.307992	626	10
1_00012647_01011700	0.307992	627	10
1_00016495_01319582	0.307992	628	10
1_00016495_01319595	0.307992	629	10
1_00018723_01497781	0.307992	630	10
1_00019312_01544920	0.307992	631	10
1_00020474_01637912	0.307992	632	10
1_00022280_01782340	0.307992	633	10
1_00001100_00087947	0.306878	634	10
1_00007114_00569072	0.306878	635	10
1_00011199_00895883	0.306878	636	10
1_00016253_01300220	0.306878	637	10
1_00018212_01456921	0.306878	638	10
1_00018543_01483431	0.306878	639	10
1_00020600_01647951	0.306878	640	10
1_00000811_00064875	0.306143	641	10
1_00008004_00640285	0.305556	642	10
1_00008071_00645680	0.305556	643	10
1_00010045_00803599	0.305556	644	10
1_00012165_00973149	0.305556	645	10
1_00018402_01472119	0.305556	646	10
1_00018402_01472135	0.305556	647	10
1_00018402_01472147	0.305556	648	10
1_00020563_01644969	0.305556	649	10
1_00005112_00408951	0.304029	650	10
1_00006935_00554736	0.304029	651	10
1_00015731_01258450	0.304029	652	10
1_00018351_01468063	0.304029	653	10
1_00018351_01468064	0.304029	654	10
1_00006522_00521689	0.303287	655	10
1_00011791_00943264	0.303287	656	10
1_00014577_01166161	0.303287	657	10
1_00017148_01371813	0.303287	658	10
1_00000352_00028093	0.303202	659	10
1_00000352_00028096	0.303202	660	10
1_00012697_01015737	0.303202	661	10
1_00001105_00088395	0.301587	662	10
1_00001408_00112600	0.301587	663	10
1_00001408_00112637	0.301587	664	10
1_00001432_00114503	0.301587	665	10
1_00002013_00160992	0.301587	666	10
1_00002451_00196015	0.301587	667	10
1_00003391_00271270	0.301587	668	10
1_00003426_00274049	0.301587	669	10
1_00003817_00305325	0.301587	670	10
1_00006427_00514104	0.301587	671	10
1_00006858_00548579	0.301587	672	10
1_00007434_00594709	0.301587	673	10
1_00007481_00598452	0.301587	674	10
1_00007932_00634499	0.301587	675	10
1_00007999_00639852	0.301587	676	10
1_00010262_00820907	0.301587	677	10
1_00010367_00829347	0.301587	678	10
1_00011296_00903649	0.301587	679	10
1_00013108_01048613	0.301587	680	10
1_00013158_01052583	0.301587	681	10
1_00014026_01122021	0.301587	682	10
1_00014514_01161093	0.301587	683	10
1_00014919_01193488	0.301587	684	10
1_00014939_01195119	0.301587	685	10
1_00016179_01294260	0.301587	686	10
1_00016668_01333391	0.301587	687	10
1_00016839_01347081	0.301587	688	10
1_00017607_01408508	0.301587	689	10
1_00017635_01410782	0.301587	690	10
1_00018135_01450755	0.301587	691	10
1_00018151_01452024	0.301587	692	10
1_00019673_01573805	0.301587	693	10
1_00019835_01586749	0.301587	694	10
1_00020518_01641381	0.301587	695	10
1_00020518_01641399	0.301587	696	10
1_00020797_01663710	0.301587	697	10
1_00021121_01689617	0.301587	698	10
1_00022872_01829739	0.301587	699	10
1_00011158_00892575	0.299394	700	10
1_00021142_01691334	0.29792	701	10
1_00009177_00734105	0.296296	702	10
1_00013527_01082115	0.296296	703	10
1_00021094_01687466	0.296296	704	10
1_00003606_00288441	0.293785	705	10
1_00006443_00515385	0.293785	706	10
1_00017757_01420560	0.293785	707	10
1_00018391_01471227	0.293785	708	10
1_00002425_00193981	0.291316	709	10
1_00010448_00835782	0.291316	710	10
1_00018753_01500171	0.291316	711	10
1_00018753_01500237	0.291316	712	10
1_00019073_01525787	0.291316	713	10
1_00018755_01500393	0.291096	714	10
1_00018755_01500395	0.291096	715	10
1_00000458_00036573	0.288889	716	10
1_00003817_00305296	0.288889	717	10
1_00004840_00387136	0.288889	718	10
1_00007438_00595014	0.288889	719	10
1_00007939_00635116	0.288889	720	10
1_00009386_00750810	0.288889	721	10
1_00010603_00848226	0.288889	722	10
1_00011584_00926667	0.288889	723	10
1_00013226_01058018	0.288889	724	10
1_00016033_01282594	0.288889	725	10
1_00019257_01540533	0.288889	726	10
1_00009732_00778530	0.288152	727	10
1_00003590_00287200	0.287586	728	10
1_00008264_00661057	0.287586	729	10
1_00010461_00836872	0.287586	730	10
1_00016681_01334410	0.287586	731	10
1_00016681_01334433	0.287586	732	10
1_00018484_01478671	0.287586	733	10
1_00018484_01478681	0.287586	734	10
1_00007908_00632599	0.287072	735	10
